a,b,m,n,injection_id,channel_mn,time,current,voltage,polarity
60,61,62,64,1,0,2.687,0.242,27.500,0
60,61,62,64,1,0,2.724,1.075,100.438,1
60,61,62,64,1,0,2.727,0.962,113.562,1
60,61,62,64,1,0,2.732,0.982,104.562,1
60,61,62,64,1,0,2.737,0.948,104.188,1
60,61,62,64,1,0,2.742,1.130,115.062,1
60,61,62,64,1,0,2.747,1.120,112.812,1
60,61,62,64,1,0,2.752,1.011,106.812,1
60,61,62,64,1,0,2.757,0.972,107.000,1
60,61,62,64,1,0,2.762,1.043,106.438,1
60,61,62,64,1,0,2.767,0.939,120.125,1
60,61,62,64,1,0,2.772,1.002,114.125,1
60,61,62,64,1,0,2.777,1.095,109.625,1
60,61,62,64,1,0,2.782,1.067,102.875,1
60,61,62,64,1,0,2.787,1.083,106.438,1
60,61,62,64,1,0,2.792,0.959,110.000,1
60,61,62,64,1,0,2.797,1.005,108.688,1
60,61,62,64,1,0,2.802,1.102,103.625,1
60,61,62,64,1,0,2.807,0.945,114.875,1
60,61,62,64,1,0,2.812,0.965,107.750,1
60,61,62,64,1,0,2.817,0.939,100.625,1
60,61,62,64,1,0,2.822,1.008,116.562,1
60,61,62,64,1,0,2.827,1.099,106.812,1
60,61,62,64,1,0,2.832,1.039,111.688,1
60,61,62,64,1,0,2.837,1.040,115.250,1
60,61,62,64,1,0,2.842,1.085,110.750,1
60,61,62,64,1,0,2.847,0.927,105.125,1
60,61,62,64,1,0,2.852,1.063,110.375,1
60,61,62,64,1,0,2.857,0.955,110.375,1
60,61,62,64,1,0,2.862,1.126,108.125,1
60,61,62,64,1,0,2.867,1.067,106.062,1
60,61,62,64,1,0,2.872,1.010,111.312,1
60,61,62,64,1,0,2.877,1.102,99.312,1
60,61,62,64,1,0,2.882,1.110,112.438,1
60,61,62,64,1,0,2.887,0.987,101.562,1
60,61,62,64,1,0,2.892,1.134,105.875,1
60,61,62,64,1,0,2.897,0.950,111.125,1
60,61,62,64,1,0,2.902,0.938,106.062,1
60,61,62,64,1,0,2.907,0.925,114.125,1
60,61,62,64,1,0,2.912,1.127,98.938,1
60,61,62,64,1,0,2.917,1.015,99.875,1
60,61,62,64,1,0,2.922,1.017,95.375,1
60,61,62,64,1,0,2.927,1.089,114.125,1
60,61,62,64,1,0,2.932,0.936,117.688,1
60,61,62,64,1,0,2.937,1.022,102.312,1
60,61,62,64,1,0,2.942,1.101,114.125,1
60,61,62,64,1,0,2.947,0.935,115.250,1
60,61,62,64,1,0,2.952,0.961,120.313,1
60,61,62,64,1,0,2.957,1.017,105.875,1
60,61,62,64,1,0,2.962,0.987,104.562,1
60,61,62,64,1,0,2.967,1.103,100.250,1
60,61,62,64,1,0,2.972,1.022,117.875,1
60,61,62,64,1,0,2.977,0.919,107.562,1
60,61,62,64,1,0,2.982,1.076,116.750,1
60,61,62,64,1,0,2.987,1.040,105.125,1
60,61,62,64,1,0,2.992,1.042,111.688,1
60,61,62,64,1,0,2.997,1.018,93.875,1
60,61,62,64,1,0,3.002,1.005,96.688,1
60,61,62,64,1,0,3.007,1.109,115.062,1
60,61,62,64,1,0,3.012,0.965,111.125,1
60,61,62,64,1,0,3.017,1.086,110.000,1
60,61,62,64,1,0,3.022,1.063,115.438,1
60,61,62,64,1,0,3.027,0.933,104.000,1
60,61,62,64,1,0,3.032,0.954,100.812,1
60,61,62,64,1,0,3.037,0.950,110.375,1
60,61,62,64,1,0,3.042,1.039,108.688,1
60,61,62,64,1,0,3.047,0.934,112.438,1
60,61,62,64,1,0,3.052,0.983,108.688,1
60,61,62,64,1,0,3.057,0.998,100.438,1
60,61,62,64,1,0,3.062,0.948,104.188,1
60,61,62,64,1,0,3.067,0.929,105.312,1
60,61,62,64,1,0,3.072,1.073,111.875,1
60,61,62,64,1,0,3.077,0.947,108.125,1
60,61,62,64,1,0,3.082,1.004,104.938,1
60,61,62,64,1,0,3.087,0.958,118.625,1
60,61,62,64,1,0,3.092,1.014,115.812,1
60,61,62,64,1,0,3.097,1.061,95.562,1
60,61,62,64,1,0,3.102,1.115,107.562,1
60,61,62,64,1,0,3.107,1.090,117.312,1
60,61,62,64,1,0,3.112,1.052,97.250,1
60,61,62,64,1,0,3.117,0.956,112.062,1
60,61,62,64,1,0,3.122,1.075,107.938,1
60,61,62,64,1,0,3.127,1.105,114.688,1
60,61,62,64,1,0,3.132,0.975,111.688,1
60,61,62,64,1,0,3.137,1.042,107.188,1
60,61,62,64,1,0,3.142,0.971,107.750,1
60,61,62,64,1,0,3.147,1.016,108.688,1
60,61,62,64,1,0,3.152,1.063,107.750,1
60,61,62,64,1,0,3.157,1.090,118.812,1
60,61,62,64,1,0,3.162,1.033,107.375,1
60,61,62,64,1,0,3.167,1.058,103.625,1
60,61,62,64,1,0,3.172,1.065,112.438,1
60,61,62,64,1,0,3.177,0.946,114.125,1
60,61,62,64,1,0,3.182,1.110,107.000,1
60,61,62,64,1,0,3.187,0.952,103.250,1
60,61,62,64,1,0,3.192,1.106,110.000,1
60,61,62,64,1,0,3.197,1.003,112.625,1
60,61,62,64,1,0,3.202,1.037,107.938,1
60,61,62,64,1,0,3.207,1.021,111.312,1
60,61,62,64,1,0,3.212,0.994,113.750,1
60,61,62,64,1,0,3.217,1.072,118.250,1
60,61,62,64,1,0,3.222,0.990,103.438,1
60,61,62,64,1,0,3.227,1.032,107.750,1
60,61,62,64,1,0,3.232,1.103,111.312,1
60,61,62,64,1,0,3.237,1.007,111.125,1
60,61,62,64,1,0,3.242,1.098,114.312,1
60,61,62,64,1,0,3.247,1.069,104.562,1
60,61,62,64,1,0,3.252,0.969,103.625,1
60,61,62,64,1,0,3.257,0.926,116.375,1
60,61,62,64,1,0,3.262,1.034,103.250,1
60,61,62,64,1,0,3.267,0.989,116.750,1
60,61,62,64,1,0,3.272,0.962,112.625,1
60,61,62,64,1,0,3.277,1.060,103.438,1
60,61,62,64,1,0,3.282,1.025,104.375,1
60,61,62,64,1,0,3.287,1.015,97.812,1
60,61,62,64,1,0,3.292,0.942,117.875,1
60,61,62,64,1,0,3.297,1.011,118.625,1
60,61,62,64,1,0,3.302,0.965,105.125,1
60,61,62,64,1,0,3.307,1.109,94.250,1
60,61,62,64,1,0,3.312,1.092,100.625,1
60,61,62,64,1,0,3.317,0.943,114.312,1
60,61,62,64,1,0,3.322,0.994,111.312,1
60,61,62,64,1,0,3.350,0.242,23.562,0
60,61,62,64,1,0,3.357,0.242,18.125,0
60,61,62,64,1,0,3.362,0.242,21.125,0
60,61,62,64,1,0,3.367,0.242,26.375,0
60,61,62,64,1,0,3.372,0.242,19.250,0
60,61,62,64,1,0,3.377,0.242,21.688,0
60,61,62,64,1,0,3.382,0.242,17.188,0
60,61,62,64,1,0,3.387,0.242,36.688,0
60,61,62,64,1,0,3.392,0.242,22.438,0
60,61,62,64,1,0,3.397,0.242,29.562,0
60,61,62,64,1,0,3.402,0.242,27.312,0
60,61,62,64,1,0,3.407,0.242,21.500,0
60,61,62,64,1,0,3.412,0.242,26.750,0
60,61,62,64,1,0,3.417,0.242,28.625,0
60,61,62,64,1,0,3.422,0.242,27.500,0
60,61,62,64,1,0,3.427,0.242,24.312,0
60,61,62,64,1,0,3.432,0.242,26.750,0
60,61,62,64,1,0,3.437,0.242,28.812,0
60,61,62,64,1,0,3.442,0.242,34.812,0
60,61,62,64,1,0,3.447,0.242,20.750,0
60,61,62,64,1,0,3.452,0.242,21.688,0
60,61,62,64,1,0,3.457,0.243,13.812,0
60,61,62,64,1,0,3.462,0.242,13.625,0
60,61,62,64,1,0,3.467,0.242,20.000,0
60,61,62,64,1,0,3.472,0.242,26.000,0
60,61,62,64,1,0,3.477,0.242,34.250,0
60,61,62,64,1,0,3.482,0.242,28.062,0
60,61,62,64,1,0,3.487,0.242,19.812,0
60,61,62,64,1,0,3.492,0.242,25.438,0
60,61,62,64,1,0,3.497,0.242,14.188,0
60,61,62,64,1,0,3.502,0.242,30.125,0
60,61,62,64,1,0,3.507,0.242,6.125,0
60,61,62,64,1,0,3.512,0.242,20.375,0
60,61,62,64,1,0,3.517,0.242,18.500,0
60,61,62,64,1,0,3.522,0.242,22.062,0
60,61,62,64,1,0,3.527,0.242,13.812,0
60,61,62,64,1,0,3.532,0.242,23.750,0
60,61,62,64,1,0,3.537,0.242,20.562,0
60,61,62,64,1,0,3.542,0.242,10.625,0
60,61,62,64,1,0,3.547,0.242,23.938,0
60,61,62,64,1,0,3.552,0.242,27.688,0
60,61,62,64,1,0,3.557,0.242,30.312,0
60,61,62,64,1,0,3.562,0.242,23.375,0
60,61,62,64,1,0,3.567,0.242,22.438,0
60,61,62,64,1,0,3.572,0.243,24.688,0
60,61,62,64,1,0,3.577,0.242,19.062,0
60,61,62,64,1,0,3.582,0.242,11.750,0
60,61,62,64,1,0,3.587,0.242,25.250,0
60,61,62,64,1,0,3.592,0.242,25.438,0
60,61,62,64,1,0,3.597,0.242,26.750,0
60,61,62,64,1,0,3.602,0.243,20.938,0
60,61,62,64,1,0,3.607,0.242,15.875,0
60,61,62,64,1,0,3.612,0.242,22.625,0
60,61,62,64,1,0,3.617,0.242,20.188,0
60,61,62,64,1,0,3.622,0.242,23.375,0
60,61,62,64,1,0,3.627,0.242,18.125,0
60,61,62,64,1,0,3.632,0.242,17.000,0
60,61,62,64,1,0,3.637,0.242,24.125,0
60,61,62,64,1,0,3.642,0.243,26.000,0
60,61,62,64,1,0,3.647,0.243,28.625,0
60,61,62,64,1,0,3.652,0.242,32.750,0
60,61,62,64,1,0,3.657,0.242,22.812,0
60,61,62,64,1,0,3.662,0.242,24.875,0
60,61,62,64,1,0,3.667,0.242,20.938,0
60,61,62,64,1,0,3.672,0.242,21.312,0
60,61,62,64,1,0,3.677,0.242,13.438,0
60,61,62,64,1,0,3.682,0.242,27.875,0
60,61,62,64,1,0,3.687,0.242,17.188,0
60,61,62,64,1,0,3.692,0.242,20.188,0
60,61,62,64,1,0,3.697,0.242,18.125,0
60,61,62,64,1,0,3.702,0.242,24.688,0
60,61,62,64,1,0,3.707,0.243,23.938,0
60,61,62,64,1,0,3.712,0.242,30.500,0
60,61,62,64,1,0,3.717,0.242,30.875,0
60,61,62,64,1,0,3.722,0.242,13.062,0
60,61,62,64,1,0,3.727,0.242,21.125,0
60,61,62,64,1,0,3.732,0.242,20.000,0
60,61,62,64,1,0,3.737,0.242,15.125,0
60,61,62,64,1,0,3.742,0.243,22.250,0
60,61,62,64,1,0,3.747,0.242,22.062,0
60,61,62,64,1,0,3.752,0.242,29.188,0
60,61,62,64,1,0,3.757,0.242,21.875,0
60,61,62,64,1,0,3.762,0.243,2.188,0
60,61,62,64,1,0,3.767,0.242,29.938,0
60,61,62,64,1,0,3.772,0.242,18.688,0
60,61,62,64,1,0,3.777,0.242,16.062,0
60,61,62,64,1,0,3.782,0.242,23.938,0
60,61,62,64,1,0,3.787,0.242,22.438,0
60,61,62,64,1,0,3.792,0.243,32.562,0
60,61,62,64,1,0,3.797,0.242,20.375,0
60,61,62,64,1,0,3.802,0.242,16.062,0
60,61,62,64,1,0,3.807,0.242,39.688,0
60,61,62,64,1,0,3.812,0.242,20.000,0
60,61,62,64,1,0,3.817,0.242,30.312,0
60,61,62,64,1,0,3.822,0.242,26.000,0
60,61,62,64,1,0,3.827,0.242,24.125,0
60,61,62,64,1,0,3.832,0.242,22.062,0
60,61,62,64,1,0,3.837,0.242,27.688,0
60,61,62,64,1,0,3.842,0.242,16.812,0
60,61,62,64,1,0,3.847,0.242,19.438,0
60,61,62,64,1,0,3.852,0.242,26.563,0
60,61,62,64,1,0,3.857,0.242,24.125,0
60,61,62,64,1,0,3.862,0.242,30.688,0
60,61,62,64,1,0,3.867,0.242,19.625,0
60,61,62,64,1,0,3.872,0.242,22.438,0
60,61,62,64,1,0,3.877,0.243,21.312,0
60,61,62,64,1,0,3.882,0.242,25.062,0
60,61,62,64,1,0,3.887,0.242,24.125,0
60,61,62,64,1,0,3.892,0.242,13.625,0
60,61,62,64,1,0,3.897,0.242,17.188,0
60,61,62,64,1,0,3.902,0.242,14.375,0
60,61,62,64,1,0,3.907,0.243,15.688,0
60,61,62,64,1,0,3.912,0.242,24.125,0
60,61,62,64,1,0,3.917,0.242,27.500,0
60,61,62,64,1,0,3.922,0.242,16.062,0
60,61,62,64,1,0,3.927,0.242,22.625,0
60,61,62,64,1,0,3.932,0.242,23.938,0
60,61,62,64,1,0,3.937,0.242,22.812,0
60,61,62,64,1,0,3.942,0.242,24.125,0
60,61,62,64,1,0,3.947,0.242,27.688,0
60,61,62,64,1,0,3.983,-1.047,-92.312,-1
60,61,62,64,1,0,3.987,-0.994,-108.625,-1
60,61,62,64,1,0,3.992,-1.032,-99.250,-1
60,61,62,64,1,0,3.997,-1.033,-93.250,-1
60,61,62,64,1,0,4.002,-0.940,-103.562,-1
60,61,62,64,1,0,4.007,-1.045,-91.187,-1
60,61,62,64,1,0,4.012,-1.095,-101.500,-1
60,61,62,64,1,0,4.017,-0.983,-94.375,-1
60,61,62,64,1,0,4.022,-0.989,-96.625,-1
60,61,62,64,1,0,4.027,-0.975,-88.562,-1
60,61,62,64,1,0,4.032,-1.093,-98.312,-1
60,61,62,64,1,0,4.037,-0.959,-98.875,-1
60,61,62,64,1,0,4.042,-1.008,-94.000,-1
60,61,62,64,1,0,4.047,-1.063,-90.062,-1
60,61,62,64,1,0,4.052,-1.001,-97.938,-1
60,61,62,64,1,0,4.057,-1.008,-92.500,-1
60,61,62,64,1,0,4.062,-1.051,-94.188,-1
60,61,62,64,1,0,4.067,-0.950,-112.188,-1
60,61,62,64,1,0,4.072,-0.939,-101.875,-1
60,61,62,64,1,0,4.077,-1.091,-85.562,-1
60,61,62,64,1,0,4.082,-1.076,-98.875,-1
60,61,62,64,1,0,4.087,-1.075,-91.187,-1
60,61,62,64,1,0,4.092,-0.982,-100.562,-1
60,61,62,64,1,0,4.097,-0.988,-85.375,-1
60,61,62,64,1,0,4.102,-0.972,-93.812,-1
60,61,62,64,1,0,4.107,-0.947,-93.625,-1
60,61,62,64,1,0,4.112,-1.094,-98.875,-1
60,61,62,64,1,0,4.117,-0.985,-102.062,-1
60,61,62,64,1,0,4.122,-1.008,-98.688,-1
60,61,62,64,1,0,4.127,-1.084,-88.938,-1
60,61,62,64,1,0,4.132,-1.040,-102.437,-1
60,61,62,64,1,0,4.137,-1.060,-91.375,-1
60,61,62,64,1,0,4.142,-0.951,-92.500,-1
60,61,62,64,1,0,4.147,-1.093,-94.562,-1
60,61,62,64,1,0,4.152,-1.086,-102.437,-1
60,61,62,64,1,0,4.157,-0.999,-102.625,-1
60,61,62,64,1,0,4.162,-0.920,-93.625,-1
60,61,62,64,1,0,4.167,-0.975,-95.688,-1
60,61,62,64,1,0,4.172,-1.076,-98.500,-1
60,61,62,64,1,0,4.177,-1.057,-102.250,-1
60,61,62,64,1,0,4.182,-1.091,-96.812,-1
60,61,62,64,1,0,4.187,-1.009,-95.312,-1
60,61,62,64,1,0,4.192,-1.020,-104.875,-1
60,61,62,64,1,0,4.197,-1.048,-97.188,-1
60,61,62,64,1,0,4.202,-0.936,-100.000,-1
60,61,62,64,1,0,4.207,-1.025,-93.438,-1
60,61,62,64,1,0,4.212,-0.988,-94.938,-1
60,61,62,64,1,0,4.217,-0.945,-102.437,-1
60,61,62,64,1,0,4.222,-0.962,-103.562,-1
60,61,62,64,1,0,4.227,-0.953,-94.188,-1
60,61,62,64,1,0,4.232,-0.970,-106.188,-1
60,61,62,64,1,0,4.237,-1.085,-100.000,-1
60,61,62,64,1,0,4.242,-1.039,-89.312,-1
60,61,62,64,1,0,4.247,-1.050,-84.062,-1
60,61,62,64,1,0,4.252,-1.037,-94.375,-1
60,61,62,64,1,0,4.257,-1.044,-84.812,-1
60,61,62,64,1,0,4.262,-0.958,-90.625,-1
60,61,62,64,1,0,4.267,-1.068,-94.750,-1
60,61,62,64,1,0,4.272,-1.034,-107.312,-1
60,61,62,64,1,0,4.277,-1.030,-95.688,-1
60,61,62,64,1,0,4.282,-0.992,-88.375,-1
60,61,62,64,1,0,4.287,-1.004,-104.312,-1
60,61,62,64,1,0,4.292,-0.996,-98.875,-1
60,61,62,64,1,0,4.297,-1.007,-97.188,-1
60,61,62,64,1,0,4.302,-1.060,-97.000,-1
60,61,62,64,1,0,4.307,-0.999,-96.250,-1
60,61,62,64,1,0,4.312,-0.956,-106.375,-1
60,61,62,64,1,0,4.317,-1.006,-97.750,-1
60,61,62,64,1,0,4.322,-1.012,-93.250,-1
60,61,62,64,1,0,4.327,-0.981,-96.625,-1
60,61,62,64,1,0,4.332,-1.029,-104.688,-1
60,61,62,64,1,0,4.337,-1.097,-96.250,-1
60,61,62,64,1,0,4.342,-1.070,-100.750,-1
60,61,62,64,1,0,4.347,-0.975,-99.625,-1
60,61,62,64,1,0,4.352,-0.984,-95.875,-1
60,61,62,64,1,0,4.357,-1.070,-97.562,-1
60,61,62,64,1,0,4.362,-1.041,-90.625,-1
60,61,62,64,1,0,4.367,-1.090,-96.625,-1
60,61,62,64,1,0,4.372,-0.964,-96.250,-1
60,61,62,64,1,0,4.377,-1.064,-92.500,-1
60,61,62,64,1,0,4.382,-0.937,-97.375,-1
60,61,62,64,1,0,4.387,-1.077,-92.688,-1
60,61,62,64,1,0,4.392,-1.026,-102.062,-1
60,61,62,64,1,0,4.397,-0.975,-104.500,-1
60,61,62,64,1,0,4.402,-0.966,-111.062,-1
60,61,62,64,1,0,4.407,-1.023,-96.062,-1
60,61,62,64,1,0,4.412,-0.940,-95.875,-1
60,61,62,64,1,0,4.417,-1.087,-98.312,-1
60,61,62,64,1,0,4.422,-0.957,-97.938,-1
60,61,62,64,1,0,4.427,-1.083,-92.875,-1
60,61,62,64,1,0,4.432,-1.041,-98.125,-1
60,61,62,64,1,0,4.437,-1.032,-100.375,-1
60,61,62,64,1,0,4.442,-0.997,-95.875,-1
60,61,62,64,1,0,4.447,-0.931,-93.812,-1
60,61,62,64,1,0,4.452,-0.958,-103.000,-1
60,61,62,64,1,0,4.457,-1.011,-90.812,-1
60,61,62,64,1,0,4.462,-1.087,-88.562,-1
60,61,62,64,1,0,4.467,-0.996,-99.812,-1
60,61,62,64,1,0,4.472,-1.038,-100.375,-1
60,61,62,64,1,0,4.477,-1.038,-106.188,-1
60,61,62,64,1,0,4.482,-0.984,-102.625,-1
60,61,62,64,1,0,4.487,-1.083,-95.688,-1
60,61,62,64,1,0,4.492,-1.018,-97.000,-1
60,61,62,64,1,0,4.497,-0.964,-106.188,-1
60,61,62,64,1,0,4.502,-1.044,-103.187,-1
60,61,62,64,1,0,4.507,-0.980,-92.312,-1
60,61,62,64,1,0,4.512,-0.936,-94.938,-1
60,61,62,64,1,0,4.517,-0.981,-113.125,-1
60,61,62,64,1,0,4.522,-1.070,-103.750,-1
60,61,62,64,1,0,4.527,-1.043,-91.750,-1
60,61,62,64,1,0,4.532,-1.073,-93.625,-1
60,61,62,64,1,0,4.537,-1.084,-93.250,-1
60,61,62,64,1,0,4.542,-1.017,-97.188,-1
60,61,62,64,1,0,4.547,-1.084,-83.125,-1
60,61,62,64,1,0,4.552,-0.966,-95.500,-1
60,61,62,64,1,0,4.557,-0.998,-82.375,-1
60,61,62,64,1,0,4.562,-1.008,-89.875,-1
60,61,62,64,1,0,4.567,-0.999,-92.500,-1
60,61,62,64,1,0,4.572,-0.973,-89.875,-1
60,61,62,64,1,0,4.577,-0.966,-97.375,-1
60,61,62,64,1,0,4.611,0.242,30.312,0
60,61,62,64,1,0,4.617,0.242,23.562,0
60,61,62,64,1,0,4.622,0.242,25.250,0
60,61,62,64,1,0,4.627,0.242,18.688,0
60,61,62,64,1,0,4.632,0.242,13.625,0
60,61,62,64,1,0,4.637,0.243,29.562,0
60,61,62,64,1,0,4.642,0.242,22.062,0
60,61,62,64,1,0,4.647,0.242,20.000,0
60,61,62,64,1,0,4.652,0.242,31.250,0
60,61,62,64,1,0,4.657,0.242,15.500,0
60,61,62,64,1,0,4.662,0.242,22.250,0
60,61,62,64,1,0,4.667,0.242,16.062,0
60,61,62,64,1,0,4.672,0.242,25.250,0
60,61,62,64,1,0,4.677,0.242,20.938,0
60,61,62,64,1,0,4.682,0.242,27.688,0
60,61,62,64,1,0,4.687,0.242,22.812,0
60,61,62,64,1,0,4.692,0.242,22.625,0
60,61,62,64,1,0,4.697,0.242,15.875,0
60,61,62,64,1,0,4.702,0.242,20.000,0
60,61,62,64,1,0,4.707,0.242,15.688,0
60,61,62,64,1,0,4.712,0.242,22.250,0
60,61,62,64,1,0,4.717,0.242,25.062,0
60,61,62,64,1,0,4.722,0.242,30.500,0
60,61,62,64,1,0,4.727,0.242,18.125,0
60,61,62,64,1,0,4.732,0.243,23.375,0
60,61,62,64,1,0,4.737,0.242,24.312,0
60,61,62,64,1,0,4.742,0.242,32.750,0
60,61,62,64,1,0,4.747,0.243,25.062,0
60,61,62,64,1,0,4.752,0.242,25.062,0
60,61,62,64,1,0,4.757,0.242,18.500,0
60,61,62,64,1,0,4.762,0.242,23.375,0
60,61,62,64,1,0,4.767,0.242,25.438,0
60,61,62,64,1,0,4.772,0.242,15.312,0
60,61,62,64,1,0,4.777,0.242,19.438,0
60,61,62,64,1,0,4.782,0.242,25.813,0
60,61,62,64,1,0,4.787,0.242,20.375,0
60,61,62,64,1,0,4.792,0.242,16.250,0
60,61,62,64,1,0,4.797,0.243,20.562,0
60,61,62,64,1,0,4.802,0.242,27.500,0
60,61,62,64,1,0,4.807,0.242,23.750,0
60,61,62,64,1,0,4.812,0.242,16.250,0
60,61,62,64,1,0,4.817,0.242,22.438,0
60,61,62,64,1,0,4.822,0.242,26.938,0
60,61,62,64,1,0,4.827,0.242,25.813,0
60,61,62,64,1,0,4.832,0.242,30.875,0
60,61,62,64,1,0,4.837,0.242,23.000,0
60,61,62,64,1,0,4.842,0.242,19.438,0
60,61,62,64,1,0,4.847,0.242,20.938,0
60,61,62,64,1,0,4.852,0.242,27.312,0
60,61,62,64,1,0,4.857,0.242,21.312,0
60,61,62,64,1,0,4.862,0.242,26.750,0
60,61,62,64,1,0,4.867,0.242,23.562,0
60,61,62,64,1,0,4.872,0.242,23.188,0
60,61,62,64,1,0,4.877,0.242,32.375,0
60,61,62,64,1,0,4.882,0.242,9.125,0
60,61,62,64,1,0,4.887,0.243,32.188,0
60,61,62,64,1,0,4.892,0.242,32.562,0
60,61,62,64,1,0,4.897,0.242,30.875,0
60,61,62,64,1,0,4.902,0.242,31.812,0
60,61,62,64,1,0,4.907,0.242,18.500,0
60,61,62,64,1,0,4.912,0.242,24.688,0
60,61,62,64,1,0,4.917,0.242,19.812,0
60,61,62,64,1,0,4.922,0.242,26.000,0
60,61,62,64,1,0,4.927,0.242,27.125,0
60,61,62,64,1,0,4.932,0.242,14.938,0
60,61,62,64,1,0,4.937,0.242,22.625,0
60,61,62,64,1,0,4.942,0.242,27.875,0
60,61,62,64,1,0,4.947,0.242,19.062,0
60,61,62,64,1,0,4.952,0.242,24.875,0
60,61,62,64,1,0,4.957,0.242,32.938,0
60,61,62,64,1,0,4.962,0.242,27.500,0
60,61,62,64,1,0,4.967,0.242,27.688,0
60,61,62,64,1,0,4.972,0.242,31.438,0
60,61,62,64,1,0,4.977,0.242,26.000,0
60,61,62,64,1,0,4.982,0.242,21.688,0
60,61,62,64,1,0,4.987,0.242,25.625,0
60,61,62,64,1,0,4.992,0.242,26.938,0
60,61,62,64,1,0,4.997,0.242,23.750,0
60,61,62,64,1,0,5.002,0.242,17.188,0
60,61,62,64,1,0,5.007,0.242,20.938,0
60,61,62,64,1,0,5.012,0.242,22.062,0
60,61,62,64,1,0,5.017,0.242,30.500,0
60,61,62,64,1,0,5.022,0.242,16.062,0
60,61,62,64,1,0,5.027,0.242,30.125,0
60,61,62,64,1,0,5.032,0.242,16.438,0
60,61,62,64,1,0,5.037,0.242,14.563,0
60,61,62,64,1,0,5.042,0.242,21.125,0
60,61,62,64,1,0,5.047,0.242,23.375,0
60,61,62,64,1,0,5.052,0.242,27.312,0
60,61,62,64,1,0,5.057,0.242,23.375,0
60,61,62,64,1,0,5.062,0.242,21.875,0
60,61,62,64,1,0,5.067,0.242,24.500,0
60,61,62,64,1,0,5.072,0.242,18.688,0
60,61,62,64,1,0,5.077,0.242,13.062,0
60,61,62,64,1,0,5.082,0.242,27.312,0
60,61,62,64,1,0,5.087,0.242,25.250,0
60,61,62,64,1,0,5.092,0.242,23.000,0
60,61,62,64,1,0,5.097,0.242,28.250,0
60,61,62,64,1,0,5.102,0.242,22.625,0
60,61,62,64,1,0,5.107,0.242,20.375,0
60,61,62,64,1,0,5.112,0.242,24.125,0
60,61,62,64,1,0,5.117,0.242,16.250,0
60,61,62,64,1,0,5.122,0.242,22.062,0
60,61,62,64,1,0,5.127,0.242,34.625,0
60,61,62,64,1,0,5.132,0.242,10.625,0
60,61,62,64,1,0,5.137,0.242,12.688,0
60,61,62,64,1,0,5.142,0.243,35.375,0
60,61,62,64,1,0,5.147,0.242,23.750,0
60,61,62,64,1,0,5.152,0.242,21.688,0
60,61,62,64,1,0,5.157,0.242,19.250,0
60,61,62,64,1,0,5.162,0.242,16.812,0
60,61,62,64,1,0,5.167,0.242,18.875,0
60,61,62,64,1,0,5.172,0.242,22.062,0
60,61,62,64,1,0,5.177,0.242,20.938,0
60,61,62,64,1,0,5.182,0.242,18.500,0
60,61,62,64,1,0,5.187,0.242,29.750,0
60,61,62,64,1,0,5.192,0.242,20.938,0
60,61,62,64,1,0,5.197,0.242,11.375,0
60,61,62,64,1,0,5.202,0.242,20.000,0
60,61,62,64,1,0,5.207,0.242,15.875,0
60,61,62,64,1,0,5.244,1.060,101.938,1
60,61,62,64,1,0,5.247,1.058,111.875,1
60,61,62,64,1,0,5.252,0.994,107.000,1
60,61,62,64,1,0,5.257,1.048,107.750,1
60,61,62,64,1,0,5.262,1.010,100.625,1
60,61,62,64,1,0,5.267,1.041,110.000,1
60,61,62,64,1,0,5.272,1.049,106.250,1
60,61,62,64,1,0,5.277,1.088,109.062,1
60,61,62,64,1,0,5.282,1.082,107.938,1
60,61,62,64,1,0,5.287,1.123,98.000,1
60,61,62,64,1,0,5.292,0.950,122.375,1
60,61,62,64,1,0,5.297,1.101,113.750,1
60,61,62,64,1,0,5.302,1.065,112.812,1
60,61,62,64,1,0,5.307,0.935,109.438,1
60,61,62,64,1,0,5.312,1.119,105.688,1
60,61,62,64,1,0,5.317,1.089,119.000,1
60,61,62,64,1,0,5.322,1.101,109.062,1
60,61,62,64,1,0,5.327,1.000,100.250,1
60,61,62,64,1,0,5.332,1.035,105.688,1
60,61,62,64,1,0,5.337,1.018,96.500,1
60,61,62,64,1,0,5.342,1.014,92.938,1
60,61,62,64,1,0,5.347,1.024,98.938,1
60,61,62,64,1,0,5.352,1.001,109.625,1
60,61,62,64,1,0,5.357,1.020,107.188,1
60,61,62,64,1,0,5.362,1.022,104.562,1
60,61,62,64,1,0,5.367,1.019,95.375,1
60,61,62,64,1,0,5.372,1.031,97.812,1
60,61,62,64,1,0,5.377,1.002,105.688,1
60,61,62,64,1,0,5.382,1.030,91.625,1
60,61,62,64,1,0,5.387,1.013,98.938,1
60,61,62,64,1,0,5.392,1.019,107.562,1
60,61,62,64,1,0,5.397,1.017,108.313,1
60,61,62,64,1,0,5.402,1.028,106.250,1
60,61,62,64,1,0,5.407,1.022,102.875,1
60,61,62,64,1,0,5.412,0.936,111.688,1
60,61,62,64,1,0,5.417,1.075,116.188,1
60,61,62,64,1,0,5.422,1.030,105.312,1
60,61,62,64,1,0,5.427,1.010,113.000,1
60,61,62,64,1,0,5.432,1.021,106.438,1
60,61,62,64,1,0,5.437,0.978,101.000,1
60,61,62,64,1,0,5.442,1.126,110.562,1
